1,1,12.8478,12.8478,1
1,2,12.8478,0.888621,14.4581
1,3,12.8478,0.829492,15.4887
1,4,12.8478,0.722045,17.7936
1,5,12.8478,0.680951,18.8674
1,6,12.8478,0.692348,18.5568
1,7,12.8478,0.693702,18.5206
1,8,12.8478,0.665887,19.2942
1,9,12.8478,0.660437,19.4534
1,10,12.8478,0.626108,20.52
1,11,12.8478,0.620662,20.7001
1,12,12.8478,0.686203,18.723
